-0.08086681365966797,0.6756496429443359,0.4074530601501465,0.4984579086303711,-0.1223897933959961
0.012295246124267578,-1.2826638221740723,0.5072174072265625,0.5115032196044922,-0.11903858184814453
-0.8355364799499512,0.39780759811401367,-0.6232914924621582,0.08386898040771484,0.47128820419311523
0.24886608123779297,0.3989415168762207,0.6372733116149902,0.4845457077026367,0.530548095703125
-0.3578000068664551,-0.5906896591186523,0.05261659622192383,-0.16402769088745117,-0.15161895751953125
-0.4781961441040039,0.2704586982727051,0.2606163024902344,-0.6583466529846191,0.7078375816345215
-0.9168434143066406,0.19208288192749023,0.16391897201538086,-0.8286867141723633,0.24802160263061523
-1.10089111328125,0.9574494361877441,-0.18659067153930664,0.09860038757324219,0.3634757995605469
0.6195449829101562,-0.2542262077331543,-0.9466290473937988,0.329622745513916,-0.09391403198242188
-0.39211606979370117,-0.22468948364257812,0.12566852569580078,-0.45551490783691406,-0.32546138763427734
0.9287071228027344,-0.030269622802734375,-0.27689218521118164,-1.3390908241271973,0.7581677436828613
-0.35402774810791016,1.138214111328125,0.3596525192260742,0.608330249786377,-0.9064879417419434
-0.3162345886230469,-0.019301891326904297,0.6677155494689941,-0.12707757949829102,-0.0020494461059570312
0.09513092041015625,1.2991828918457031,0.07301092147827148,-0.8923840522766113,-0.6753678321838379
0.08725261688232422,0.4065666198730469,0.1769723892211914,-0.3698277473449707,-0.8887314796447754
0.6392545700073242,0.16358137130737305,0.14377641677856445,0.42833852767944336,0.5971546173095703
